100,150,225,337,505,757,1135,1702,2553,3829,5743,8614,12921,19381,
0.1120387005545417,0.1117950540603493,0.1109741424778734,0.1115554448400439,0.1111246304928896,0.1113863275926440,0.1121127557622266,0.1123894046504405,0.1113891042810307,0.1118866848760779,0.1115377505951503,0.1113783406779720,0.1113432099322248,0.1122817661174777,
0.0119142047735558,0.0098771576056433,0.0104255187342213,0.0104179028873580,0.0104448995963935,0.0105609996173910,0.0106089666121337,0.0106632548112967,0.0107702260332537,0.0107597069106982,0.0106726687665759,0.0106525726568730,0.0106720527251351,0.0107175474093579,
1.8168158374689403,0.2201633729652878,0.0981103428222329,0.0870818437741870,0.0961660572670248,0.0926015131784725,0.0935984793922765,0.0937449948358487,0.0922950341167689,0.0906201726065306,0.0926731915643733,0.0931655525790591,0.0915275913569118,0.0922562360974038,
0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,
0.0000119505851783,0.0000013609047575,0.0000002805455560,0.0000000352628294,0.0000000140156499,0.0000000016878085,0.0000000004515033,0.0000000000842678,0.0000000000100003,0.0000000000036076,0.0000000000004701,0.0000000000001353,0.0000000000000230,0.0000000000000039,
5.6794319747479074,2.6284480476217311,2.6919227170593203,3.0674893065236892,2.8598196667457318,2.8374631295740609,2.9465717401201501,3.0133387222884047,3.0070114738763252,2.8597739450054855,2.8751649907564878,2.9573438226314659,2.8221505664910946,2.8777297307594751,
0.0019657072060778,0.0019187926229210,0.0018636984080835,0.0020064455180502,0.0018425204880523,0.0018740562042608,0.0018676375530263,0.0018115326332548,0.0019201751150050,0.0017397136005534,0.0020187683672878,0.0019392100025546,0.0019008225013019,0.0018414601756953,
0.0016821335232486,0.0017299308278150,0.0017594333117581,0.0018911940625856,0.0017451749584805,0.0017964113401000,0.0017036191866547,0.0019899505952127,0.0017301887096024,0.0016765421992790,0.0015900292277730,0.0018088957432679,0.0016681987218310,0.0018426853006165,
0.0019251633894205,0.0012573825142956,0.0010892832465207,0.0010570174225012,0.0010430140342452,0.0010889039768239,0.0011560481805624,0.0010911823220963,0.0011305579818441,0.0010912507116723,0.0011781262064311,0.0010832757927355,0.0010881304076269,0.0011507321628380,

113,257,257,577,577,1281,1281,2817,2817,6145,6145,13313,13313,28673,
